RegionName,Date,AvgPrice,StateCode,Bedrooms
Florida,2016-10-31,200022.5279974236,FL,3
New York,2016-10-31,193906.6400508801,NY,3
Pennsylvania,2016-10-31,152875.66216388697,PA,3
Illinois,2016-10-31,162946.55222863704,IL,3
Ohio,2016-10-31,121610.77360395006,OH,3
Georgia,2016-10-31,139635.7716188412,GA,3
North Carolina,2016-10-31,160146.54705082104,NC,3
Michigan,2016-10-31,134504.1946716111,MI,3
New Jersey,2016-10-31,276360.6940981639,NJ,3
Virginia,2016-10-31,211053.04194883435,VA,3
Washington,2016-10-31,301172.32088047103,WA,3
Arizona,2016-10-31,208170.7944870153,AZ,3
Massachusetts,2016-10-31,342503.4524241446,MA,3
Tennessee,2016-10-31,154687.80982223348,TN,3
Indiana,2016-10-31,124975.7862425474,IN,3
Maryland,2016-10-31,243350.32993843817,MD,3
Missouri,2016-10-31,137689.9491117136,MO,3
Wisconsin,2016-10-31,166111.76892972575,WI,3
Colorado,2016-10-31,313623.281033561,CO,3
Minnesota,2016-10-31,204616.46042937328,MN,3
South Carolina,2016-10-31,158362.30326272172,SC,3
Alabama,2016-10-31,128894.94355436297,AL,3
Louisiana,2016-10-31,157033.76526517663,LA,3
Kentucky,2016-10-31,127260.82424659794,KY,3
Oregon,2016-10-31,288100.1732605412,OR,3
Oklahoma,2016-10-31,123622.5353291306,OK,3
Connecticut,2016-10-31,232765.71860288084,CT,3
Utah,2016-10-31,245252.52931556912,UT,3
Iowa,2016-10-31,141035.6929229752,IA,3
Nevada,2016-10-31,217015.2554820541,NV,3
Arkansas,2016-10-31,131083.54688593684,AR,3
Mississippi,2016-10-31,120207.9096140804,MS,3
Kansas,2016-10-31,126913.27758505664,KS,3
New Mexico,2016-10-31,174812.1701262504,NM,3
Nebraska,2016-10-31,150279.49837928513,NE,3
Idaho,2016-10-31,193235.0756995736,ID,3
West Virginia,2016-10-31,115317.01926376608,WV,3
Hawaii,2016-10-31,586554.1489455572,HI,3
New Hampshire,2016-10-31,247552.386392978,NH,3
Maine,2016-10-31,204417.148204878,ME,3
Rhode Island,2016-10-31,249449.90796122327,RI,3
Montana,2016-10-31,233528.9790991124,MT,3
Delaware,2016-10-31,212631.6423473457,DE,3
South Dakota,2016-10-31,168997.02585054163,SD,3
North Dakota,2016-10-31,207112.4935703282,ND,3
Alaska,2016-10-31,293664.53107029543,AK,3
Vermont,2016-10-31,231049.77913579383,VT,3
Wyoming,2016-10-31,227805.24036532117,WY,3
California,2016-11-30,423494.8421432115,CA,3
Texas,2016-11-30,163317.63671996127,TX,3
Florida,2016-11-30,201530.37381811757,FL,3
New York,2016-11-30,194676.01850045775,NY,3
Pennsylvania,2016-11-30,153528.34023528046,PA,3
Illinois,2016-11-30,163696.25998830443,IL,3
Ohio,2016-11-30,122170.25431982816,OH,3
Georgia,2016-11-30,140517.92159554598,GA,3
North Carolina,2016-11-30,161085.06167222382,NC,3
Michigan,2016-11-30,135381.0721711143,MI,3
New Jersey,2016-11-30,276812.31155536295,NJ,3
Virginia,2016-11-30,211962.83861114152,VA,3
Washington,2016-11-30,303731.7532454853,WA,3
Arizona,2016-11-30,209339.83992534853,AZ,3
Massachusetts,2016-11-30,344888.283015945,MA,3
Tennessee,2016-11-30,155927.6538330127,TN,3
Indiana,2016-11-30,125650.14462822782,IN,3
Maryland,2016-11-30,244384.74088013588,MD,3
Missouri,2016-11-30,138472.14131382204,MO,3
Wisconsin,2016-11-30,167179.67193200075,WI,3
Colorado,2016-11-30,316039.42419038224,CO,3
Minnesota,2016-11-30,205865.66227281003,MN,3
South Carolina,2016-11-30,159230.51572055413,SC,3
Alabama,2016-11-30,129418.49472574456,AL,3
Louisiana,2016-11-30,157246.53812151912,LA,3
Kentucky,2016-11-30,127905.954768309,KY,3
Oregon,2016-11-30,290561.98840920394,OR,3
Oklahoma,2016-11-30,123825.41226968227,OK,3
Connecticut,2016-11-30,233331.03577099252,CT,3
Utah,2016-11-30,246715.35467901797,UT,3
Iowa,2016-11-30,141582.9226024846,IA,3
Nevada,2016-11-30,218249.5153900681,NV,3
Arkansas,2016-11-30,131650.59258420498,AR,3
Mississippi,2016-11-30,120473.32201066594,MS,3
Kansas,2016-11-30,127499.30829379296,KS,3
New Mexico,2016-11-30,175376.06008431502,NM,3
Nebraska,2016-11-30,151016.13933353184,NE,3
Idaho,2016-11-30,194719.9437024512,ID,3
West Virginia,2016-11-30,115561.42845654086,WV,3
Hawaii,2016-11-30,589548.4071432684,HI,3
New Hampshire,2016-11-30,248777.9975182665,NH,3
Maine,2016-11-30,205779.2917713311,ME,3
Rhode Island,2016-11-30,251013.8793594952,RI,3
Montana,2016-11-30,234369.4909446332,MT,3
Delaware,2016-11-30,213610.46859975,DE,3
South Dakota,2016-11-30,169584.9246652718,SD,3
North Dakota,2016-11-30,206972.32887614943,ND,3
Alaska,2016-11-30,293958.99835932336,AK,3
Vermont,2016-11-30,231780.99515619143,VT,3
Wyoming,2016-11-30,227796.39072590767,WY,3
California,2016-12-31,425890.3724668548,CA,3
Texas,2016-12-31,164406.9390708027,TX,3
Florida,2016-12-31,202805.83986468264,FL,3
New York,2016-12-31,195588.055946366,NY,3
Pennsylvania,2016-12-31,154182.43791796718,PA,3
Illinois,2016-12-31,164608.5271212256,IL,3
Ohio,2016-12-31,122746.73237083905,OH,3
Georgia,2016-12-31,141427.80621440487,GA,3
North Carolina,2016-12-31,161949.2651220519,NC,3
Michigan,2016-12-31,136310.7298958937,MI,3
New Jersey,2016-12-31,277630.59467579407,NJ,3
Virginia,2016-12-31,212868.7409976599,VA,3
Washington,2016-12-31,306729.1868090781,WA,3
Arizona,2016-12-31,210371.6538783677,AZ,3
Massachusetts,2016-12-31,347248.0329869354,MA,3
Tennessee,2016-12-31,157123.76185068986,TN,3
Indiana,2016-12-31,126296.190113346,IN,3
Maryland,2016-12-31,245521.5522558757,MD,3
Missouri,2016-12-31,139273.19530484927,MO,3
Wisconsin,2016-12-31,168170.74794874442,WI,3
Colorado,2016-12-31,318903.59227959934,CO,3
Minnesota,2016-12-31,207207.25921625143,MN,3
South Carolina,2016-12-31,159931.9552980673,SC,3
Alabama,2016-12-31,129894.54268555724,AL,3
Louisiana,2016-12-31,157464.0227431792,LA,3
Kentucky,2016-12-31,128423.66337792863,KY,3
Oregon,2016-12-31,293351.65746437333,OR,3
Oklahoma,2016-12-31,123845.67766703277,OK,3
Connecticut,2016-12-31,234149.5184391204,CT,3
Utah,2016-12-31,248272.62928773192,UT,3
Iowa,2016-12-31,141985.45454125432,IA,3
Nevada,2016-12-31,219629.7212044993,NV,3
Arkansas,2016-12-31,132042.7599264996,AR,3
Mississippi,2016-12-31,120739.33666675678,MS,3
Kansas,2016-12-31,128114.50833512533,KS,3
New Mexico,2016-12-31,175895.9542715524,NM,3
Nebraska,2016-12-31,151636.52789181814,NE,3
Idaho,2016-12-31,196247.73149666167,ID,3
West Virginia,2016-12-31,115627.75961840073,WV,3
Hawaii,2016-12-31,592789.5669907832,HI,3
New Hampshire,2016-12-31,250403.12924332733,NH,3
Maine,2016-12-31,207207.01865675903,ME,3
Rhode Island,2016-12-31,252637.45997759872,RI,3
Montana,2016-12-31,235588.1597035029,MT,3
Delaware,2016-12-31,214819.8363505234,DE,3
South Dakota,2016-12-31,170146.74675264116,SD,3
North Dakota,2016-12-31,206966.5151641248,ND,3
Alaska,2016-12-31,293889.10508878,AK,3
Vermont,2016-12-31,232830.4098714772,VT,3
Wyoming,2016-12-31,228099.5068717101,WY,3
California,2017-01-31,430677.8398259805,CA,3
Texas,2017-01-31,165478.9646805684,TX,3
Florida,2017-01-31,203969.35190998943,FL,3
New York,2017-01-31,196357.35400582533,NY,3
Pennsylvania,2017-01-31,154702.50872984904,PA,3
Illinois,2017-01-31,165512.36924711335,IL,3
Ohio,2017-01-31,123285.61818560465,OH,3
Georgia,2017-01-31,142238.3024392159,GA,3
North Carolina,2017-01-31,162706.32270094988,NC,3
Michigan,2017-01-31,137359.8621450291,MI,3
New Jersey,2017-01-31,278466.8084231356,NJ,3
Virginia,2017-01-31,213705.24683361585,VA,3
Washington,2017-01-31,309915.2608745808,WA,3
Arizona,2017-01-31,211602.6674360328,AZ,3
Massachusetts,2017-01-31,349388.86727513024,MA,3
Tennessee,2017-01-31,158222.79458309678,TN,3
Indiana,2017-01-31,126786.2155030586,IN,3
Maryland,2017-01-31,246648.68230563388,MD,3
Missouri,2017-01-31,140055.3076965643,MO,3
Wisconsin,2017-01-31,169114.6509919611,WI,3
Colorado,2017-01-31,321693.0420998018,CO,3
Minnesota,2017-01-31,208689.7305466392,MN,3
South Carolina,2017-01-31,160417.11403165103,SC,3
Alabama,2017-01-31,130306.75681593744,AL,3
Louisiana,2017-01-31,157471.51110354232,LA,3
Kentucky,2017-01-31,128874.04718174072,KY,3
Oregon,2017-01-31,295991.1815644661,OR,3
Oklahoma,2017-01-31,123731.00985567326,OK,3
Connecticut,2017-01-31,234596.04671848647,CT,3
Utah,2017-01-31,249992.5066975378,UT,3
Iowa,2017-01-31,142384.0546555371,IA,3
Nevada,2017-01-31,221376.30037403863,NV,3
Arkansas,2017-01-31,132339.83380359525,AR,3
Mississippi,2017-01-31,120952.42372536744,MS,3
Kansas,2017-01-31,128710.5537778138,KS,3
New Mexico,2017-01-31,175882.14063950244,NM,3
Nebraska,2017-01-31,152228.74548383188,NE,3
Idaho,2017-01-31,197825.60348133,ID,3
West Virginia,2017-01-31,115581.22125545924,WV,3
Hawaii,2017-01-31,596025.0572059479,HI,3
New Hampshire,2017-01-31,252096.62950996312,NH,3
Maine,2017-01-31,208426.48451939572,ME,3
Rhode Island,2017-01-31,254419.79157656265,RI,3
Montana,2017-01-31,236760.47019833376,MT,3
Delaware,2017-01-31,215949.02396513332,DE,3
South Dakota,2017-01-31,170658.9760959495,SD,3
North Dakota,2017-01-31,206846.9252623621,ND,3
Alaska,2017-01-31,293793.8631668952,AK,3
Vermont,2017-01-31,234191.4701547781,VT,3
Wyoming,2017-01-31,228289.4463990151,WY,3
California,2017-02-28,437079.7899533497,CA,3
Texas,2017-02-28,166442.22008775067,TX,3
Florida,2017-02-28,205273.3246438621,FL,3
New York,2017-02-28,196898.68755793248,NY,3
Pennsylvania,2017-02-28,155142.83889861422,PA,3
Illinois,2017-02-28,166579.7220629338,IL,3
Ohio,2017-02-28,123764.37841469716,OH,3
Georgia,2017-02-28,143084.4093423462,GA,3
North Carolina,2017-02-28,163427.44762754397,NC,3
Michigan,2017-02-28,138447.77786795027,MI,3
New Jersey,2017-02-28,279476.9490442932,NJ,3
Virginia,2017-02-28,214504.45383931475,VA,3
Washington,2017-02-28,313310.42629289674,WA,3
Arizona,2017-02-28,213109.96179062116,AZ,3
Massachusetts,2017-02-28,351279.2620404244,MA,3
Tennessee,2017-02-28,159257.44578268236,TN,3
Indiana,2017-02-28,127130.37370816752,IN,3
Maryland,2017-02-28,247877.5550879228,MD,3
Missouri,2017-02-28,140863.85428150836,MO,3
Wisconsin,2017-02-28,169971.9683479073,WI,3
Colorado,2017-02-28,324650.5340598812,CO,3
Minnesota,2017-02-28,210353.14646976115,MN,3
South Carolina,2017-02-28,160872.25876284894,SC,3
Alabama,2017-02-28,130669.6680549378,AL,3
Louisiana,2017-02-28,157541.06713561463,LA,3
Kentucky,2017-02-28,129319.45570780136,KY,3
Oregon,2017-02-28,298606.26267164206,OR,3
Oklahoma,2017-02-28,123843.7651369025,OK,3
Connecticut,2017-02-28,234905.44206582248,CT,3
Utah,2017-02-28,252023.91142334804,UT,3
Iowa,2017-02-28,142760.95020374245,IA,3
Nevada,2017-02-28,223637.0883069461,NV,3
Arkansas,2017-02-28,132648.30645540464,AR,3
Mississippi,2017-02-28,121237.05541943626,MS,3
Kansas,2017-02-28,129131.12893738762,KS,3
New Mexico,2017-02-28,175902.2620884811,NM,3
Nebraska,2017-02-28,152789.0867352426,NE,3
Idaho,2017-02-28,199581.9487891666,ID,3
West Virginia,2017-02-28,115620.803891266,WV,3
Hawaii,2017-02-28,598751.4316484466,HI,3
New Hampshire,2017-02-28,253760.5310830904,NH,3
Maine,2017-02-28,209496.21276664987,ME,3
Rhode Island,2017-02-28,256090.54000961076,RI,3
Montana,2017-02-28,237952.5318686892,MT,3
Delaware,2017-02-28,217231.2962364944,DE,3
South Dakota,2017-02-28,171129.69687581962,SD,3
North Dakota,2017-02-28,206800.36886759195,ND,3
Alaska,2017-02-28,293360.76878214563,AK,3
Vermont,2017-02-28,235509.7597326998,VT,3
Wyoming,2017-02-28,228336.8257624303,WY,3
California,2017-03-31,444117.5358827895,CA,3
Texas,2017-03-31,167499.63813619094,TX,3
Florida,2017-03-31,206816.0569415616,FL,3
New York,2017-03-31,197202.4492049229,NY,3
Pennsylvania,2017-03-31,155540.00743786275,PA,3
Illinois,2017-03-31,167766.46702415912,IL,3
Ohio,2017-03-31,124264.07698152466,OH,3
Georgia,2017-03-31,143974.40527973892,GA,3
North Carolina,2017-03-31,164169.4119637803,NC,3
Michigan,2017-03-31,139717.80177506251,MI,3
New Jersey,2017-03-31,280406.92533874954,NJ,3
Virginia,2017-03-31,215229.66099978905,VA,3
Washington,2017-03-31,316720.84440933133,WA,3
Arizona,2017-03-31,214842.3482747032,AZ,3
Massachusetts,2017-03-31,353339.2641712925,MA,3
Tennessee,2017-03-31,160323.74682329595,TN,3
Indiana,2017-03-31,127498.42308846748,IN,3
Maryland,2017-03-31,249012.9137792498,MD,3
Missouri,2017-03-31,141710.00561651608,MO,3
Wisconsin,2017-03-31,170909.46222094217,WI,3
Colorado,2017-03-31,327665.8886216661,CO,3
Minnesota,2017-03-31,212113.6447406612,MN,3
South Carolina,2017-03-31,161415.80255276614,SC,3
Alabama,2017-03-31,131072.12543592483,AL,3
Louisiana,2017-03-31,157683.4451717187,LA,3
Kentucky,2017-03-31,129855.21647434088,KY,3
Oregon,2017-03-31,301119.7970281301,OR,3
Oklahoma,2017-03-31,124129.46805357358,OK,3
Connecticut,2017-03-31,235243.42021190617,CT,3
Utah,2017-03-31,254288.55465867545,UT,3
Iowa,2017-03-31,143159.80598358653,IA,3
Nevada,2017-03-31,226221.65510701496,NV,3
Arkansas,2017-03-31,133099.919874635,AR,3
Mississippi,2017-03-31,121502.6816430922,MS,3
Kansas,2017-03-31,129523.50100914115,KS,3
New Mexico,2017-03-31,176207.7467784928,NM,3
Nebraska,2017-03-31,153572.6015010078,NE,3
Idaho,2017-03-31,201384.75367939303,ID,3
West Virginia,2017-03-31,115715.4892405974,WV,3
Hawaii,2017-03-31,601856.821017467,HI,3
New Hampshire,2017-03-31,255335.9513077566,NH,3
Maine,2017-03-31,210502.17243947508,ME,3
Rhode Island,2017-03-31,257774.55540720603,RI,3
Montana,2017-03-31,239054.3247495198,MT,3
Delaware,2017-03-31,218296.105668862,DE,3
South Dakota,2017-03-31,171681.52717310286,SD,3
North Dakota,2017-03-31,206724.54965845583,ND,3
Alaska,2017-03-31,292669.9848057385,AK,3
Vermont,2017-03-31,236985.31160538035,VT,3
Wyoming,2017-03-31,228305.0244710055,WY,3
California,2017-04-30,449777.26323560864,CA,3
Texas,2017-04-30,168636.20383146973,TX,3
Florida,2017-04-30,208424.88567481007,FL,3
New York,2017-04-30,197787.5059023596,NY,3
Pennsylvania,2017-04-30,156061.29941164042,PA,3
Illinois,2017-04-30,168799.52462074373,IL,3
Ohio,2017-04-30,124827.86454999498,OH,3
Georgia,2017-04-30,144931.85847790333,GA,3
North Carolina,2017-04-30,165062.4771786928,NC,3
Michigan,2017-04-30,141015.29249110768,MI,3
New Jersey,2017-04-30,281696.6585288222,NJ,3
Virginia,2017-04-30,215982.098406455,VA,3
Washington,2017-04-30,320085.00039802195,WA,3
Arizona,2017-04-30,216467.4740646328,AZ,3
Massachusetts,2017-04-30,355697.36974016664,MA,3
Tennessee,2017-04-30,161459.11866986516,TN,3
Indiana,2017-04-30,128094.52809800184,IN,3
Maryland,2017-04-30,250221.0276462209,MD,3
Missouri,2017-04-30,142590.96276741868,MO,3
Wisconsin,2017-04-30,171921.9443425037,WI,3
Colorado,2017-04-30,330750.66548367497,CO,3
Minnesota,2017-04-30,214028.3061638637,MN,3
South Carolina,2017-04-30,162240.2834694339,SC,3
Alabama,2017-04-30,131450.10198763708,AL,3
Louisiana,2017-04-30,157921.96679403813,LA,3
Kentucky,2017-04-30,130477.73230150396,KY,3
Oregon,2017-04-30,303609.6993773091,OR,3
Oklahoma,2017-04-30,124460.81023950472,OK,3
Connecticut,2017-04-30,236067.81188769024,CT,3
Utah,2017-04-30,256534.33554157487,UT,3
Iowa,2017-04-30,143638.5243402622,IA,3
Nevada,2017-04-30,228819.99571442205,NV,3
Arkansas,2017-04-30,133630.27422642254,AR,3
Mississippi,2017-04-30,121780.55980888124,MS,3
Kansas,2017-04-30,130029.87808072142,KS,3
New Mexico,2017-04-30,177088.07200767958,NM,3
Nebraska,2017-04-30,154532.223770178,NE,3
Idaho,2017-04-30,203301.4016613059,ID,3
West Virginia,2017-04-30,116075.12318349553,WV,3
Hawaii,2017-04-30,604753.3783621023,HI,3
New Hampshire,2017-04-30,257157.02908659875,NH,3
Maine,2017-04-30,211889.9817248827,ME,3
Rhode Island,2017-04-30,259765.46690829028,RI,3
Montana,2017-04-30,240488.2836349504,MT,3
Delaware,2017-04-30,218973.35839299648,DE,3
South Dakota,2017-04-30,172438.82058497157,SD,3
North Dakota,2017-04-30,206840.57258373348,ND,3
Alaska,2017-04-30,292450.9561823358,AK,3
Vermont,2017-04-30,238613.54721511196,VT,3
Wyoming,2017-04-30,228530.080587302,WY,3
California,2017-05-31,453940.9043500107,CA,3
Texas,2017-05-31,169702.38259617824,TX,3
Florida,2017-05-31,209864.4719368141,FL,3
New York,2017-05-31,198599.484357674,NY,3
Pennsylvania,2017-05-31,156649.0290405615,PA,3
Illinois,2017-05-31,169576.07306845524,IL,3
Ohio,2017-05-31,125425.21918763476,OH,3
Georgia,2017-05-31,145751.9037620338,GA,3
North Carolina,2017-05-31,165930.26394242686,NC,3
Michigan,2017-05-31,142307.21858681567,MI,3
New Jersey,2017-05-31,283150.47851597035,NJ,3
Virginia,2017-05-31,216611.4142582159,VA,3
Washington,2017-05-31,322976.2869993785,WA,3
Arizona,2017-05-31,217926.7047817219,AZ,3
Massachusetts,2017-05-31,358151.87488086865,MA,3
Tennessee,2017-05-31,162519.83038484273,TN,3
Indiana,2017-05-31,128848.5538598328,IN,3
Maryland,2017-05-31,251161.1865449527,MD,3
Missouri,2017-05-31,143364.370855374,MO,3
Wisconsin,2017-05-31,173014.88727772172,WI,3
Colorado,2017-05-31,333398.74596045574,CO,3
Minnesota,2017-05-31,215760.98682885,MN,3
South Carolina,2017-05-31,163007.50226159705,SC,3
Alabama,2017-05-31,131727.5661077909,AL,3
Louisiana,2017-05-31,158061.6862308866,LA,3
Kentucky,2017-05-31,131114.03796168507,KY,3
Oregon,2017-05-31,305770.3773311058,OR,3
Oklahoma,2017-05-31,124770.5162896604,OK,3
Connecticut,2017-05-31,237088.1362006527,CT,3
Utah,2017-05-31,258581.24745362683,UT,3
Iowa,2017-05-31,144216.95647078092,IA,3
Nevada,2017-05-31,230955.9078363415,NV,3
Arkansas,2017-05-31,134172.2301673125,AR,3
Mississippi,2017-05-31,121940.27561156004,MS,3
Kansas,2017-05-31,130519.622142485,KS,3
New Mexico,2017-05-31,177962.7651281891,NM,3
Nebraska,2017-05-31,155568.96109046877,NE,3
Idaho,2017-05-31,204925.7262689672,ID,3
West Virginia,2017-05-31,116336.3939320236,WV,3
Hawaii,2017-05-31,607952.6604895772,HI,3
New Hampshire,2017-05-31,258959.2621086985,NH,3
Maine,2017-05-31,213351.3681311702,ME,3
Rhode Island,2017-05-31,261796.37171001604,RI,3
Montana,2017-05-31,241852.553181162,MT,3
Delaware,2017-05-31,219041.34109114943,DE,3
South Dakota,2017-05-31,173328.57377223115,SD,3
North Dakota,2017-05-31,207057.23696114388,ND,3
Alaska,2017-05-31,292428.3055784788,AK,3
Vermont,2017-05-31,240057.62916802848,VT,3
Wyoming,2017-05-31,228734.1748082658,WY,3
California,2017-06-30,457453.9236641261,CA,3
Texas,2017-06-30,170658.85321765245,TX,3
Florida,2017-06-30,211281.6917957583,FL,3
New York,2017-06-30,199505.99839670467,NY,3
Pennsylvania,2017-06-30,157246.65787128915,PA,3
Illinois,2017-06-30,169947.24849597586,IL,3
Ohio,2017-06-30,126034.82164504264,OH,3
Georgia,2017-06-30,146502.46296320794,GA,3
North Carolina,2017-06-30,166792.95216643854,NC,3
Michigan,2017-06-30,143436.36457198093,MI,3
New Jersey,2017-06-30,284675.4570184357,NJ,3
Virginia,2017-06-30,217190.51077595836,VA,3
Washington,2017-06-30,325654.3501556352,WA,3
Arizona,2017-06-30,219347.76632577003,AZ,3
Massachusetts,2017-06-30,360387.2106015754,MA,3
Tennessee,2017-06-30,163480.84720720968,TN,3
Indiana,2017-06-30,129594.97353373872,IN,3
Maryland,2017-06-30,251769.77008030136,MD,3
Missouri,2017-06-30,144057.46293618967,MO,3
Wisconsin,2017-06-30,174067.38503390204,WI,3
Colorado,2017-06-30,335411.40995241475,CO,3
Minnesota,2017-06-30,217180.52915015037,MN,3
South Carolina,2017-06-30,163725.2993210049,SC,3
Alabama,2017-06-30,131902.43580684168,AL,3
Louisiana,2017-06-30,158094.70624822273,LA,3
Kentucky,2017-06-30,131699.6666923947,KY,3
Oregon,2017-06-30,307749.75405875995,OR,3
Oklahoma,2017-06-30,125076.8820001555,OK,3
Connecticut,2017-06-30,238006.22171237224,CT,3
Utah,2017-06-30,260602.1331064586,UT,3
Iowa,2017-06-30,144790.28496724585,IA,3
Nevada,2017-06-30,233108.1131928877,NV,3
Arkansas,2017-06-30,134629.08309200688,AR,3
Mississippi,2017-06-30,122050.88724381976,MS,3
Kansas,2017-06-30,130885.5733785713,KS,3
New Mexico,2017-06-30,178716.62751722176,NM,3
Nebraska,2017-06-30,156597.19946737183,NE,3
Idaho,2017-06-30,206552.85365089693,ID,3
West Virginia,2017-06-30,116358.53631047462,WV,3
Hawaii,2017-06-30,611089.1512879858,HI,3
New Hampshire,2017-06-30,260650.04283978548,NH,3
Maine,2017-06-30,215010.76131338975,ME,3
Rhode Island,2017-06-30,263650.86212633486,RI,3
Montana,2017-06-30,243280.30454841108,MT,3
Delaware,2017-06-30,218910.21835543227,DE,3
South Dakota,2017-06-30,174134.4532721223,SD,3
North Dakota,2017-06-30,207268.16030419504,ND,3
Alaska,2017-06-30,292639.9649976861,AK,3
Vermont,2017-06-30,241159.0002022984,VT,3
Wyoming,2017-06-30,228891.51867464013,WY,3
California,2017-07-31,459172.0768035519,CA,3
Texas,2017-07-31,171395.90066439877,TX,3
Florida,2017-07-31,212589.2047694813,FL,3
New York,2017-07-31,200294.8958072899,NY,3
Pennsylvania,2017-07-31,157796.53053025223,PA,3
Illinois,2017-07-31,170185.77118992692,IL,3
Ohio,2017-07-31,126650.69124331404,OH,3
Georgia,2017-07-31,147323.65478444673,GA,3
North Carolina,2017-07-31,167571.3146973861,NC,3
Michigan,2017-07-31,144348.20526660953,MI,3
New Jersey,2017-07-31,285838.54743989126,NJ,3
Virginia,2017-07-31,217606.42280518025,VA,3
Washington,2017-07-31,328050.49297575926,WA,3
Arizona,2017-07-31,220719.57752813035,AZ,3
Massachusetts,2017-07-31,362278.6856332056,MA,3
Tennessee,2017-07-31,164359.79224591146,TN,3
Indiana,2017-07-31,130306.79707715724,IN,3
Maryland,2017-07-31,252070.60266655512,MD,3
Missouri,2017-07-31,144580.9974146385,MO,3
Wisconsin,2017-07-31,175068.530291973,WI,3
Colorado,2017-07-31,336715.4659250213,CO,3
Minnesota,2017-07-31,218071.89966570027,MN,3
South Carolina,2017-07-31,164316.07188998885,SC,3
Alabama,2017-07-31,132176.76064545978,AL,3
Louisiana,2017-07-31,158129.7674049818,LA,3
Kentucky,2017-07-31,132259.84993667065,KY,3
Oregon,2017-07-31,309418.3597074878,OR,3
Oklahoma,2017-07-31,125308.8716384326,OK,3
Connecticut,2017-07-31,238779.034055077,CT,3
Utah,2017-07-31,262467.4066241764,UT,3
Iowa,2017-07-31,145227.03599052152,IA,3
Nevada,2017-07-31,235409.2024165321,NV,3
Arkansas,2017-07-31,135055.72111970003,AR,3
Mississippi,2017-07-31,122226.68015798827,MS,3
Kansas,2017-07-31,131189.43760107158,KS,3
New Mexico,2017-07-31,179285.14039002042,NM,3
Nebraska,2017-07-31,157465.9626199981,NE,3
Idaho,2017-07-31,208010.2084798996,ID,3
West Virginia,2017-07-31,116186.0869340028,WV,3
Hawaii,2017-07-31,614087.8040268823,HI,3
New Hampshire,2017-07-31,262079.06537972295,NH,3
Maine,2017-07-31,216466.7000174212,ME,3
Rhode Island,2017-07-31,265048.48323647823,RI,3
Montana,2017-07-31,244547.1915554089,MT,3
Delaware,2017-07-31,218580.115268266,DE,3
South Dakota,2017-07-31,174726.89678790374,SD,3
North Dakota,2017-07-31,207391.6211731286,ND,3
Alaska,2017-07-31,292798.17148118146,AK,3
Vermont,2017-07-31,242022.32568060397,VT,3
Wyoming,2017-07-31,228772.64844524683,WY,3
California,2017-08-31,460589.48283726216,CA,3
Texas,2017-08-31,172143.504298178,TX,3
Florida,2017-08-31,214016.561854476,FL,3
New York,2017-08-31,201008.64032791677,NY,3
Pennsylvania,2017-08-31,158399.9919712395,PA,3
Illinois,2017-08-31,170490.35053295034,IL,3
Ohio,2017-08-31,127294.4754798212,OH,3
Georgia,2017-08-31,148194.72238837872,GA,3
North Carolina,2017-08-31,168425.98436289714,NC,3
Michigan,2017-08-31,145110.5727739637,MI,3
New Jersey,2017-08-31,286755.66271598794,NJ,3
Virginia,2017-08-31,218071.89804564443,VA,3
Washington,2017-08-31,330438.5251167396,WA,3
Arizona,2017-08-31,222087.7418081167,AZ,3
Massachusetts,2017-08-31,363768.7452120467,MA,3
Tennessee,2017-08-31,165326.60594397775,TN,3
Indiana,2017-08-31,131019.3992019153,IN,3
Maryland,2017-08-31,252384.94765958647,MD,3
Missouri,2017-08-31,145047.45555065924,MO,3
Wisconsin,2017-08-31,175940.88503032216,WI,3
Colorado,2017-08-31,337727.35894866387,CO,3
Minnesota,2017-08-31,218635.64177623423,MN,3
South Carolina,2017-08-31,165016.7225506522,SC,3
Alabama,2017-08-31,132659.4166097287,AL,3
Louisiana,2017-08-31,158488.17955196672,LA,3
Kentucky,2017-08-31,132831.0581757207,KY,3
Oregon,2017-08-31,311062.9962652792,OR,3
Oklahoma,2017-08-31,125515.13655984796,OK,3
Connecticut,2017-08-31,239263.41084192623,CT,3
Utah,2017-08-31,264320.37335381337,UT,3
Iowa,2017-08-31,145609.21791542383,IA,3
Nevada,2017-08-31,238109.40010595397,NV,3
Arkansas,2017-08-31,135431.5939948396,AR,3
Mississippi,2017-08-31,122550.63614827808,MS,3
Kansas,2017-08-31,131510.81404625846,KS,3
New Mexico,2017-08-31,179722.7137996419,NM,3
Nebraska,2017-08-31,158188.6263145335,NE,3
Idaho,2017-08-31,209392.8905538339,ID,3
West Virginia,2017-08-31,116132.09515129332,WV,3
Hawaii,2017-08-31,617273.3028386506,HI,3
New Hampshire,2017-08-31,263328.93466861814,NH,3
Maine,2017-08-31,217819.1003094891,ME,3
Rhode Island,2017-08-31,266090.0686393867,RI,3
Montana,2017-08-31,245933.93814339803,MT,3
Delaware,2017-08-31,218690.3466635568,DE,3
South Dakota,2017-08-31,175229.05171877806,SD,3
North Dakota,2017-08-31,207203.3508970536,ND,3
Alaska,2017-08-31,293226.0132029262,AK,3
Vermont,2017-08-31,242945.64373119533,VT,3
Wyoming,2017-08-31,228667.7517650113,WY,3
California,2017-09-30,462026.1475476895,CA,3
Texas,2017-09-30,172881.82481876752,TX,3
